TargetPath,Url,TotalBytes,StartTime,EndTime,MimeType
C:\Users\Admin\Downloads\message_46.txt,https://cdn.discordapp.com/attachments/960580648953843772/960580782865403914/message_46.txt,14716,2022-05-21T05:36:00.258279+08:00,2022-05-21T05:36:00.380033+08:00,text/plain
C:\Users\Admin\Downloads\lua-main (1).zip,https://codeload.github.com/LazyMind/lua/zip/refs/heads/main,14650,2022-04-21T09:14:22.800561+08:00,2022-04-21T09:14:23.795362+08:00,application/zip
C:\Users\Admin\Downloads\lua-main.zip,https://gamesense.pub/forums/viewtopic.php?id=36852,14650,2022-04-17T13:09:06.292629+08:00,2022-04-17T13:09:08.679254+08:00,application/zip
C:\Users\Admin\Downloads\message (41).txt,https://cdn.discordapp.com/attachments/972500912855744574/975332856786202704/message.txt,14532,2022-05-15T09:45:03.348423+08:00,2022-05-15T09:45:03.493137+08:00,text/plain
C:\Users\Admin\Downloads\message (16).txt,https://cdn.discordapp.com/attachments/953253590619803698/967318143229919272/message.txt,14100,2022-04-23T07:16:24.881525+08:00,2022-04-23T07:16:25.050957+08:00,text/plain
C:\Users\Admin\Downloads\message (17).txt,https://cdn.discordapp.com/attachments/953253590619803698/967317982688722954/message.txt,13684,2022-04-23T07:16:26.488349+08:00,2022-04-23T07:16:26.603525+08:00,text/plain
C:\Users\Admin\Downloads\slot4,https://cdn.discordapp.com/attachments/951938645118566400/961340585472577636/slot4,13249,2022-04-09T09:10:43.809777+08:00,2022-04-09T09:10:44.281134+08:00,application/octet-stream
C:\Users\Admin\Downloads\database.lua,https://anonfiles.com/J76fk1J0x9/database_lua,12319,2022-04-05T02:31:24.329901+08:00,2022-04-05T02:31:26.483283+08:00,text/plain
C:\Users\Admin\Downloads\Adaptive_Weapons.lua,https://cdn.discordapp.com/attachments/951393510995677204/956003593452916806/Adaptive_Weapons.lua,12002,2022-04-21T09:47:16.947781+08:00,2022-04-21T09:47:18.339773+08:00,text/plain
C:\Users\Admin\Downloads\Adaptive_weapon_config.lua.txt,https://cdn.discordapp.com/attachments/953693935082041384/953694090866856007/Adaptive_weapon_config.lua.txt,11973,2022-05-21T05:44:12.450443+08:00,2022-05-21T05:44:12.602951+08:00,text/plain
C:\Users\Admin\Downloads\Clantag.lua,https://developer.lanzoug.com/file/?B2FUal1sVWQIAQM7UGVTP1tkU2tQTAJsAGZTO1R8VjYGYVUsATBTcgUyB3dQYlI6BDJTMwQEUDtWNVZtAm1TYQcwVDpdMVUwCGsDY1AiUzRbclNrUD4CMQA0U2FUOlZxBnZVcgFhUzUFYwdjUDRSfARvU2QEdFBiVmRWfwJqUzYHM1RlXWNVMAhuAzZQNlNjWzFTY1A4AjUAP1MxVDtWbgZlVTUBPVNlBWcHaFA2UjAEOlNjBDlQYVZoVjMCcFM+B3JUYl0mVXQILQMwUHZTO1tlU2tQPgI1ADRTbVQ9VmUGNlUkAShTbgU+BzRQYlJuBG9TYARuUGBWZFZpAm5TYQc3VDFdLlUvCHgDM1BoUyVbPFNnUDkCNQA1U2BUP1ZmBjJVNQFkUyEFJgchUHNSbgRvU2AEa1BlVmBWZwJmU2cHN1Q0XSZVdAg3AyVQOVNjWzlTZVAhAjIANVNsVCZWZgY/VTYBclM2BWMHYA==,11342,2022-05-15T04:35:02.344357+08:00,2022-05-15T04:35:02.960011+08:00,application/octet-stream
C:\Users\Admin\Downloads\message (2).txt,https://cdn.discordapp.com/attachments/936699724885536769/945089518191640606/message.txt,11268,2022-04-04T09:58:44.307456+08:00,2022-04-04T09:58:44.445831+08:00,text/plain
C:\Users\Admin\Downloads\message (6).txt,https://cdn.discordapp.com/attachments/955340377240510474/956902564325122099/message.txt,11264,2022-04-11T13:42:55.563225+08:00,2022-04-11T13:42:55.711887+08:00,text/plain
C:\Users\Admin\Downloads\message (1).txt,https://cdn.discordapp.com/attachments/885962449247936593/957115164459692052/message.txt,10952,2022-04-02T15:41:02.326998+08:00,2022-04-02T15:41:02.426116+08:00,text/plain
C:\Users\Admin\Downloads\hvhbbs.com_xuelunyan.rar,https://hvhbbs.com/attachments/3605/,10883,2022-04-22T13:13:06.888521+08:00,2022-04-22T13:13:07.781851+08:00,application/octet-stream
C:\Users\Admin\Downloads\message (36).txt,https://cdn.discordapp.com/attachments/885962449247936593/971834645836628038/message.txt,10856,2022-05-14T14:29:57.605195+08:00,2022-05-14T14:29:57.741061+08:00,text/plain
C:\Users\Admin\Downloads\chimera150422.txt,https://cdn.discordapp.com/attachments/885962449247936593/964633208815763556/chimera150422.txt,10836,2022-05-14T14:26:27.336441+08:00,2022-05-14T14:26:27.488395+08:00,text/plain
C:\Users\Admin\Downloads\message.txt,https://cdn.discordapp.com/attachments/941576303130320906/941737858920767608/message.txt,10580,2022-03-20T09:33:02.964301+08:00,2022-03-20T09:33:03.085761+08:00,text/plain
C:\Users\Admin\Downloads\slot5 (1),https://anonfiles.com/z7z3weyaw3/slot5,9827,2022-04-09T06:01:19.670046+08:00,2022-04-09T06:01:20.727304+08:00,text/plain
C:\Users\Admin\Downloads\message-2.txt,https://cdn.discordapp.com/attachments/929617563636334593/958013997989367909/message-2.txt,7720,2022-03-28T14:45:40.850037+08:00,2022-03-28T14:45:40.965726+08:00,text/plain
C:\Users\Admin\Downloads\indicators.lua,https://mega.nz/file/Yl1TDSyR#XNOp1pzlnpNlYDgS-IiTptK0ghnpzjwvT1kECoUjjYk,7638,2022-04-05T02:58:46.886679+08:00,2022-04-05T02:58:47.892741+08:00,application/octet-stream
C:\Users\Admin\Downloads\Misslog.lua,https://cdn.discordapp.com/attachments/972500912855744574/975332110531440650/Misslog.lua,7132,2022-05-15T09:42:50.508752+08:00,2022-05-15T09:42:51.595767+08:00,text/plain
C:\Users\Admin\Downloads\bestdamagee.lua,https://cdn.discordapp.com/attachments/972500912855744574/974625047287308288/bestdamagee.lua,5766,2022-05-13T10:52:01.102963+08:00,2022-05-13T10:52:01.456504+08:00,text/plain
C:\Users\Admin\Downloads\Visual_ChinaHat.lua,https://cdn.discordapp.com/attachments/829058118226804748/959615745862541392/Visual_ChinaHat.lua,4888,2022-04-05T07:57:54.069179+08:00,2022-04-05T07:57:56.155381+08:00,text/plain
C:\Users\Admin\Downloads\message (30).txt,https://cdn.discordapp.com/attachments/972500912855744574/973953830507143208/message.txt,4629,2022-05-11T14:24:52.211669+08:00,2022-05-11T14:24:52.375965+08:00,text/plain
C:\Users\Admin\Downloads\message (40).txt,https://cdn.discordapp.com/attachments/951571361770401882/975085286180679690/message.txt,4573,2022-05-15T09:36:20.692275+08:00,2022-05-15T09:36:20.861418+08:00,text/plain
C:\Users\Admin\Downloads\message (42).txt,https://cdn.discordapp.com/attachments/951571361770401882/975085286180679690/message.txt,4573,2022-05-15T13:08:34.634858+08:00,2022-05-15T13:08:34.779643+08:00,text/plain
C:\Users\Admin\Downloads\message (38).txt,https://cdn.discordapp.com/attachments/951571361770401882/975085286180679690/message.txt,4573,2022-05-15T04:02:05.97155+08:00,2022-05-15T04:02:06.278061+08:00,text/plain
C:\Users\Admin\Downloads\message (49).txt,https://cdn.discordapp.com/attachments/951571361770401882/975403744806199376/message.txt,4517,2022-05-21T04:19:24.603815+08:00,2022-05-21T04:19:24.968673+08:00,text/plain
C:\Users\Admin\Downloads\message (30).txt,https://cdn.discordapp.com/attachments/951571361770401882/973999901585326200/message.txt,4500,2022-05-12T13:26:46.013711+08:00,2022-05-12T13:26:46.169461+08:00,text/plain
C:\Users\Admin\Downloads\message (32).txt,https://cdn.discordapp.com/attachments/951571361770401882/973999901585326200/message.txt,4500,2022-05-13T12:27:46.203629+08:00,2022-05-13T12:27:46.357619+08:00,text/plain
C:\Users\Admin\Downloads\message (44).txt,https://cdn.discordapp.com/attachments/951571361770401882/975784788403310602/message.txt,4465,2022-05-18T13:33:37.252292+08:00,2022-05-18T13:33:37.369337+08:00,text/plain
C:\Users\Admin\Downloads\message (45).txt,https://cdn.discordapp.com/attachments/951571361770401882/975784788403310602/message.txt,4465,2022-05-18T13:34:02.884281+08:00,2022-05-18T13:34:02.991936+08:00,text/plain
C:\Users\Admin\Downloads\message (29).txt,https://cdn.discordapp.com/attachments/951571361770401882/970400723470790696/message.txt,3833,2022-05-08T06:08:37.695769+08:00,2022-05-08T06:08:37.839721+08:00,text/plain
C:\Users\Admin\Downloads\message (43).txt,https://cdn.discordapp.com/attachments/974687324929687644/976188190069231667/message.txt,3825,2022-05-18T13:22:32.767218+08:00,2022-05-18T13:22:32.931068+08:00,text/plain
C:\Users\Admin\Downloads\message (50).txt,https://cdn.discordapp.com/attachments/974687324929687644/976188190069231667/message.txt,3825,2022-05-21T04:37:06.242767+08:00,2022-05-21T04:37:06.374418+08:00,text/plain
C:\Users\Admin\Downloads\message (47).txt,https://cdn.discordapp.com/attachments/974687324929687644/976188190069231667/message.txt,3825,2022-05-21T03:45:00.784984+08:00,2022-05-21T03:45:00.916387+08:00,text/plain
C:\Users\Admin\Downloads\hvhbbs.com_[pingspike]max200.lua,https://hvhbbs.com/attachments/9861/,3381,2022-04-22T13:15:02.191507+08:00,2022-04-22T13:15:03.003545+08:00,application/octet-stream
C:\Users\Admin\Downloads\message (3).txt,https://cdn.discordapp.com/attachments/960413127021842432/960489898702438410/message.txt,3344,2022-04-04T10:49:34.701249+08:00,2022-04-04T10:49:34.855458+08:00,text/plain
C:\Users\Admin\Downloads\drags.lua,https://anonfiles.com/N567k1J1xa/drags_lua,3307,2022-04-05T02:31:36.73615+08:00,2022-04-05T02:31:38.860028+08:00,text/plain
C:\Users\Admin\Downloads\message (19).txt,https://cdn.discordapp.com/attachments/968890853051494490/969645847665061978/message.txt,2713,2022-04-30T13:31:55.22064+08:00,2022-04-30T13:31:55.357052+08:00,text/plain
C:\Users\Admin\Downloads\message (26).txt,https://cdn.discordapp.com/attachments/968890853051494490/971114399697895444/message.txt,2695,2022-05-04T06:54:01.007579+08:00,2022-05-04T06:54:01.309836+08:00,text/plain
C:\Users\Admin\Downloads\message (25).txt,https://cdn.discordapp.com/attachments/968890853051494490/971114399697895444/message.txt,2695,2022-05-04T03:50:18.612722+08:00,2022-05-04T03:50:18.723027+08:00,text/plain
C:\Users\Admin\Downloads\main_broksi.txt,https://cdn.discordapp.com/attachments/955822723781759006/962644288599109672/main_broksi.txt,2484,2022-04-10T11:44:39.571029+08:00,2022-04-10T11:44:39.843737+08:00,text/plain
C:\Users\Admin\Downloads\main_broksi (1).txt,https://cdn.discordapp.com/attachments/955822723781759006/962644288599109672/main_broksi.txt,2484,2022-04-10T12:55:00.683707+08:00,2022-04-10T12:55:00.802148+08:00,text/plain
C:\Users\Admin\Downloads\broksi_alpha_26_03_2022.txt,https://cdn.discordapp.com/attachments/955822723781759006/957221912721915984/broksi_alpha_26_03_2022.txt,2420,2022-03-28T14:40:00.747982+08:00,2022-03-28T14:40:00.916821+08:00,text/plain
C:\Users\Admin\Downloads\broksi_alpha_26_03_2022_1.txt,https://cdn.discordapp.com/attachments/929617563636334593/958016917279473694/broksi_alpha_26_03_2022_1.txt,2420,2022-03-31T14:44:05.657031+08:00,2022-03-31T14:44:05.800713+08:00,text/plain
C:\Users\Admin\Downloads\broksi_alpha_26_03_2022 (1).txt,https://cdn.discordapp.com/attachments/955822723781759006/957221912721915984/broksi_alpha_26_03_2022.txt,2420,2022-03-28T14:56:46.909024+08:00,2022-03-28T14:56:47.023102+08:00,text/plain
C:\Users\Admin\Downloads\holo panel.rar,https://mega.nz/file/R8lgQRyA#IOTpsELXNFQk2bV1CWgxx2eiNu9fwzQHxcpHMm-O1io,2344,2022-04-05T02:50:17.949488+08:00,2022-04-05T02:50:18.968021+08:00,application/octet-stream
C:\Users\Admin\Downloads\fogfatal.lua,https://cdn.discordapp.com/attachments/951938645118566400/961340581525716992/fogfatal.lua,2277,2022-04-07T12:59:06.311376+08:00,2022-04-07T12:59:06.67111+08:00,text/plain
C:\Users\Admin\Downloads\brooksi.txt,https://cdn.discordapp.com/attachments/929617563636334593/958017238089236541/brooksi.txt,2184,2022-03-28T14:59:08.31993+08:00,2022-03-28T14:59:08.469836+08:00,text/plain
D:\Program Files (x86)\Steam\steamapps\common\Counter-Strike Global Offensive\weapon_sounds.lua,https://gamesense.pub/forums/viewtopic.php?id=37222,1947,2022-05-04T13:15:43.818096+08:00,2022-05-04T13:15:54.562027+08:00,text/plain
C:\Users\Admin\Downloads\教程与问题解决方案.txt,https://developer.lanzoug.com/file/?CG5SbAAxDz5VXAI6BTBRPVBvDjZf5lTDApxau1SgU9kF4Vq1Xo1Q7QHAA/sCv1PwBsQA7QL6BqcL6QSEU7xavQieUrwAuw/6VYsCegUlUShQfg4tX2ZUPwJpWjlUV1M7BWFaMF41UDABbwNlAmNTYgZpADUCewZiC38EP1M+WmwIOFIzAHsPK1VzAmkFY1FgUDgOOV8vVGYCNlpzVDlTZAUqWj5eNlBnAWYDMwIyU2IGbgBmAjsGMgtvBDNTO1psCG1SMwBuD2hVOgJlBWVRMlBsDm1fNFQ3AmFaalRpU2IFZ1ojXndQfAEjA3MCI1MhBjkAdwI0BmALMQQwUztabgg/UjcAag9uVSUCIAU4UT1Qbw5tXz1UZwIzWmhUMFNrBTVaOF43UDUBYAN7AnhTdAY6AGkCKgY5Cz0ENFM7WmMIMFI8AG4PbFU3AmAFd1ElUHoOfF89VGcCM1poVD9TZgU3WjteMFA0AWEDcwIjUzsGLAA4AmwGPAs/BCxTPVppCDFSKwBsD2JVNgJ6BWBRYQ==,1706,2022-04-02T13:00:18.938875+08:00,2022-04-02T13:00:19.076289+08:00,application/octet-stream
C:\Users\Admin\Downloads\Ideal_tick (1).lua,https://cdn.discordapp.com/attachments/829058118226804748/957115948194758726/Ideal_tick.lua,1500,2022-04-05T06:56:06.800189+08:00,2022-04-05T06:56:07.115447+08:00,text/plain
C:\Users\Admin\Downloads\Ideal_tick.lua,https://cdn.discordapp.com/attachments/829058118226804748/957115948194758726/Ideal_tick.lua,1500,2022-04-05T06:55:51.837167+08:00,2022-04-05T06:55:55.103152+08:00,text/plain
C:\Users\Admin\Downloads\Sunset_mode.lua,https://cdn.discordapp.com/attachments/951938645118566400/961340580930154496/Sunset_mode.lua,1373,2022-04-07T12:59:01.332653+08:00,2022-04-07T12:59:01.679783+08:00,text/plain
C:\Users\Admin\Downloads\2.txt,https://cdn.discordapp.com/attachments/889117385590710332/969665634759753728/2.txt,1264,2022-05-14T06:18:33.086912+08:00,2022-05-14T06:18:33.235509+08:00,text/plain
C:\Users\Admin\Downloads\aspect.lua,https://cdn.discordapp.com/attachments/951938645118566400/961340581328601118/aspect.lua,1252,2022-04-07T12:59:05.008473+08:00,2022-04-07T12:59:05.314253+08:00,text/plain
C:\Users\Admin\Downloads\legitaa.lua,https://anonfiles.com/N9qc63B6xc/legitaa_lua,1114,2022-04-05T08:56:25.26323+08:00,2022-04-05T08:56:27.430725+08:00,text/plain
C:\Users\Admin\Downloads\hvhbbs.com_killsay.rar,https://hvhbbs.com/attachments/3690/,1033,2022-04-22T13:16:12.982142+08:00,2022-04-22T13:16:13.38769+08:00,application/octet-stream
C:\Users\Admin\Downloads\higher_roll.lua,https://cdn.discordapp.com/attachments/829058118226804748/955086463605801060/higher_roll.lua,772,2022-04-05T06:56:34.396633+08:00,2022-04-05T06:56:34.705941+08:00,text/plain
C:\Users\Admin\Downloads\SH0LztXj.txt,https://pastebin.com/SH0LztXj,700,2022-04-05T03:56:12.042115+08:00,2022-04-05T03:56:12.163598+08:00,application/octet-stream
C:\Users\Admin\Downloads\teamskeet (2).txt,https://cdn.discordapp.com/attachments/946014891892953118/951924904121466940/teamskeet.txt,654,2022-04-17T07:48:27.715774+08:00,2022-04-17T07:48:27.83485+08:00,text/plain
C:\Users\Admin\Downloads\teamskeet.txt,https://cdn.discordapp.com/attachments/946014891892953118/951924904121466940/teamskeet.txt,654,2022-04-16T09:08:09.673965+08:00,2022-04-16T09:08:09.766604+08:00,text/plain
C:\Users\Admin\Downloads\teamskeet (1).txt,https://cdn.discordapp.com/attachments/946014891892953118/951924904121466940/teamskeet.txt,654,2022-04-17T03:16:48.121504+08:00,2022-04-17T03:16:48.236299+08:00,text/plain
C:\Users\Admin\Downloads\NL定制 7.12.zip,https://developer.lanzoug.com/file/?BWMGOA4/Dz4DCgY+VGFTP1VqU2teTwRKUbNa8gfBVrIAiALjDXAEZ1YuC2wKbFJ9BiZTP1J9BSECY1o1VWUEYAVaBjgONw9mA2EGZ1Q4U2ZVOFNlXjcEMlFwWjoHKFZqADYCZQ1hBHZWcAstCmNSYQZsU2RSPAUoAjVaa1UmBDQFMAZ+DjYPbQNhBjNUOVNnVTtTb15jBGNRYlpsB25WNQA3AjYNMgQ1VmYLOQptUjIGOlNhUj0FYwIzWjhVbQQ2BTQGMA59DyEDPAYgVCZTJ1V8UzNecwRvUTJaYQdpVmcAMwJgDWgEYlYwC3sKKlI6BjFTM1JrBToCNFpqVT0EPAU1BmcOYQ9oA2QGZFQuU3xVKVMwXm0EcVFrWm0HbVZjADgCbA1pBGFWOAttCmpSdQYpUyZSegU6AjRaalU7BDMFNgZkDmEPbANnBmRUJlMnVWZTJl48BDdRblpvB3VWZQAyAmwNfgRhVjkLaApwUmIGbQ==,601,2022-04-04T08:35:15.94199+08:00,2022-04-04T08:35:16.16155+08:00,application/octet-stream
C:\Users\Admin\Downloads\skins,https://cdn.discordapp.com/attachments/951938645118566400/961340584239443998/skins,342,2022-04-07T13:01:11.207987+08:00,2022-04-07T13:01:11.565092+08:00,application/octet-stream
C:\Users\Admin\Downloads\version_spoof.lua,https://cdn.discordapp.com/attachments/965975905224753162/971279194384384040/version_spoof.lua,318,2022-05-04T06:15:57.604576+08:00,2022-05-04T06:15:58.033587+08:00,text/plain
C:\Users\Admin\Downloads\hvhbbs.com_头像球+Skyboxes.txt,https://hvhbbs.com/attachments/10598/,112,2022-04-03T06:58:27.649146+08:00,2022-04-03T06:58:27.762855+08:00,application/octet-stream
D:\创建脚本 - 致命 Lua.html,,7,2022-04-10T03:40:15.682504+08:00,2022-04-10T03:40:20.402252+08:00,text/html
